datetime,open,high,low,close
2026-07-19 16:00:00,4010.53648,4010.71696,4010.47643,4010.50691
2026-07-19 17:00:00,4010.53648,4010.71696,4010.47642,4010.51103
2026-07-19 18:00:00,4010.53648,4010.71696,4010.47646,4010.51904
2026-07-19 19:00:00,4010.53648,4010.71653,4010.47642,4010.53037
2026-07-19 20:00:00,4010.53648,4010.71696,4010.47642,4010.58381
2026-07-19 21:00:00,4010.53648,4010.71696,4010.47642,4010.56857
2026-07-19 22:00:00,4010.53648,4010.71696,4010.47642,4010.57555
2026-07-19 23:00:00,4010.53648,4010.71696,4010.47642,4010.59083
2026-07-20 00:00:00,4010.53648,4010.71696,4010.47641,4010.6044
2026-07-20 01:00:00,4010.53648,4010.71696,4010.47647,4010.61534
2026-07-20 02:00:00,4010.53648,4010.71655,4010.47641,4010.62286
2026-07-20 03:00:00,4010.53648,4010.71696,4010.47641,4010.62645
2026-07-20 04:00:00,4010.53648,4010.73302,4010.48677,4010.63883
2026-07-20 05:00:00,4010.54967,4010.73461,4010.47796,4010.63417
2026-07-20 06:00:00,4010.55023,4010.77281,4009.94466,4010.6058
2026-07-20 07:00:00,4010.53029,4010.72826,4009.94466,4010.59064
2026-07-20 08:00:00,4010.52683,4010.52683,3994.40783,3995.76207
2026-07-20 09:00:00,3996.08879,3996.56673,3989.30042,3995.1783
2026-07-20 10:00:00,3995.08525,4005.28698,3983.42894,4001.4705
2026-07-20 11:00:00,4001.50626,4018.43901,3996.96231,4002.26511
2026-07-20 12:00:00,4001.68247,4026.89969,4001.68247,4023.20138
2026-07-20 13:00:00,4023.04895,4027.87288,4018.80802,4023.15936
2026-07-20 14:00:00,4023.24791,4026.08906,4018.64652,4019.04179
2026-07-20 15:00:00,4019.31178,4021.07041,4005.66791,4009.18332
2026-07-20 16:00:00,4009.28804,4011.87989,4002.52786,4003.8707
2026-07-20 17:00:00,4004.16387,4021.39382,4001.80978,4017.46306
2026-07-20 18:00:00,4017.61484,4030.83017,4017.19359,4019.41516
2026-07-20 19:00:00,4019.4626,4022.8769,4015.09676,4020.32787
2026-07-20 20:00:00,4019.96827,4025.7649,4018.32356,4024.01898
2026-07-20 21:00:00,4023.87905,4039.42479,4020.42375,4026.61614
2026-07-20 22:00:00,4027.11735,4027.11735,4006.73131,4010.37329
2026-07-20 23:00:00,4009.82157,4016.54818,4006.95335,4007.89942
2026-07-21 00:00:00,4008.44979,4012.84109,3998.72041,4006.84781
2026-07-21 01:00:00,4006.6758,4019.13106,4005.15545,4013.22536
2026-07-21 02:00:00,4013.27952,4018.48503,4005.52854,4010.01187
2026-07-21 03:00:00,4009.75295,4013.32424,4003.84369,4004.77693
2026-07-21 04:00:00,4004.65207,4013.79985,4002.12251,4006.64812
2026-07-21 05:00:00,4006.87549,4016.54818,4004.20282,4006.72388
2026-07-21 06:00:00,4006.98049,4009.53296,4005.76831,4008.3034
2026-07-21 07:00:00,4008.18295,4008.66688,4005.92877,4006.48828
2026-07-21 08:00:00,4006.43273,4011.39235,3999.73871,4001.40174
2026-07-21 09:00:00,4001.19571,4009.6231,3999.8857,4009.17417
2026-07-21 10:00:00,4008.90482,4027.70487,4004.28643,4024.52544
2026-07-21 11:00:00,4024.39212,4034.8612,4018.96954,4022.48982
2026-07-21 12:00:00,4022.75592,4040.73056,4022.04078,4037.92339
2026-07-21 13:00:00,4037.40336,4049.8947,4036.58506,4046.78657
2026-07-21 14:00:00,4046.56069,4051.20726,4043.05334,4048.90574
2026-07-21 15:00:00,4048.8062,4067.85177,4047.0168,4062.03827
2026-07-21 16:00:00,4062.25592,4085.13447,4061.73842,4078.94312
2026-07-21 17:00:00,4079.22185,4079.80479,4067.23059,4070.80117
2026-07-21 18:00:00,4070.41815,4073.03463,4058.48986,4061.8255
2026-07-21 19:00:00,4062.31221,4069.83843,4061.4085,4067.36391
2026-07-21 20:00:00,4067.63022,4070.00407,4061.90341,4062.91701
2026-07-21 21:00:00,4063.24147,4063.24147,4054.128,4055.62957
2026-07-21 22:00:00,4055.80974,4064.71019,4052.52067,4054.76949
2026-07-21 23:00:00,4054.63366,4061.07862,4044.48998,4052.03711
2026-07-22 00:00:00,4051.18074,4072.65619,4051.18074,4069.97768
2026-07-22 01:00:00,4069.78841,4082.84483,4066.3353,4074.79723
2026-07-22 02:00:00,4075.04681,4078.80246,4070.3354,4071.53533
2026-07-22 03:00:00,4071.5814,4072.32448,4066.85916,4067.85856
2026-07-22 04:00:00,4067.33864,4086.6367,4066.9659,4082.05484
2026-07-22 05:00:00,4082.22167,4085.60315,4080.30031,4085.04691
2026-07-22 06:00:00,4084.8827,4086.91226,4076.8335,4077.82773
2026-07-22 07:00:00,4077.84891,4078.47413,4076.5295,4078.30843
2026-07-22 08:00:00,4078.18552,4085.30109,4075.31176,4081.02072
2026-07-22 09:00:00,4080.93959,4082.79917,4079.43087,4080.48317
2026-07-22 10:00:00,4079.96427,4100.88169,4076.64085,4096.42423
2026-07-22 11:00:00,4095.64207,4123.75596,4095.64207,4121.80557
2026-07-22 12:00:00,4121.42109,4130.35397,4119.63418,4129.10479
2026-07-22 13:00:00,4128.41645,4140.78675,4128.41645,4131.36101
2026-07-22 14:00:00,4131.29502,4131.29502,4125.24236,4126.9772
2026-07-22 15:00:00,4126.883,4133.59788,4122.19154,4128.6622
2026-07-22 16:00:00,4129.31748,4134.79429,4114.71835,4114.93717
2026-07-22 17:00:00,4114.96624,4122.52133,4109.81424,4110.21163
2026-07-22 18:00:00,4110.97569,4119.63418,4109.14544,4118.6392
2026-07-22 19:00:00,4118.61493,4122.60734,4112.65172,4114.27953
2026-07-22 20:00:00,4114.99591,4121.67175,4113.60556,4117.81648
2026-07-22 21:00:00,4117.56361,4123.37127,4114.04122,4122.81229
2026-07-22 22:00:00,4122.63096,4133.76876,4109.64534,4114.72956
2026-07-22 23:00:00,4114.03932,4149.8824,4113.19513,4148.82111
2026-07-23 00:00:00,4147.09317,4162.85072,4145.12269,4148.94485
2026-07-23 01:00:00,4148.31227,4165.68194,4148.31227,4159.86927
2026-07-23 02:00:00,4159.765,4159.765,4145.24954,4149.23868
2026-07-23 03:00:00,4148.70344,4148.70344,4138.90154,4143.36648
2026-07-23 04:00:00,4143.18467,4144.74193,4132.74373,4136.58515
2026-07-23 05:00:00,4137.37957,4137.37957,4129.50116,4131.98345
2026-07-23 06:00:00,4131.47703,4137.87396,4128.82304,4130.28998
2026-07-23 07:00:00,4130.23041,4130.88788,4129.2872,4130.69826
2026-07-23 08:00:00,4130.6133,4130.98953,4117.8653,4121.2587
